Lat,Lng,Count
41.81,-87.94,3
44.19,-116.98,3
39.08,-76.96,3
39.91,-76.7,3
28.55,-81.43,3
37.38,-85.89,3
43.35,-123.33,3
40.8,-74.47,3
42.27,-121.49,3
41.08,-73.8,3
38.35,-78.93,3
40.83,-73.83,3
38.89,-77.43,3
27.69,-80.89,3
41.89,-87.99,3
28.02,-82.54,3
40.66,-73.85,3
40.46,-111.46,3
39.65,-74.87,3
45.95,-123.93,3
47.86,-122.29,3
45.72,-123.93,3
48.07,-122.11,3
39.82,-104.95,3
44.66,-121.14,3
37.51,-77.27,3
37.53,-77.29,3
42.21,-71.14,3
32.65,-96.88,3
42.27,-85.17,3
36.12,-86.79,3
37.44,-122.24,3
40.16,-83.02,3
39.26,-77.46,3
29.94,-95.45,3
29.94,-95.38,3
45.62,-122.81,3
27.98,-82.46,3
37.75,-112.38,3
34.47,-84.92,3
39.99,-111.37,3
41.0,-111.91,3
27.96,-82.54,3
29.58,-95.39,3
39.13,-76.8,3
26.14,-80.14,3
29.6,-95.46,3
34.1,-84.53,3
34.02,-81.1,3
36.75,-119.79,3
35.78,-80.51,3
40.15,-80.3,3
29.6,-98.6,3
40.73,-73.58,3
33.56,-86.83,3
42.89,-76.11,3
39.92,-74.95,3
41.06,-73.81,3
45.33,-122.65,3
41.74,-87.59,3
40.79,-74.25,3
29.68,-95.4,3
33.54,-86.83,3
33.97,-117.9,3
30.47,-87.23,3
36.73,-119.78,3
42.35,-83.07,3
36.23,-86.81,3
41.9,-72.29,3
45.59,-122.77,3
43.6,-116.58,3
38.49,-104.62,3
32.88,-112.05,3
38.47,-111.83,3
37.29,-121.83,3
38.49,-121.8,3
41.91,-87.65,3
37.9,-121.47,3
45.36,-122.58,3
38.78,-111.48,3
38.36,-81.65,3
38.97,-77.62,3
45.08,-93.34,3
44.24,-121.2,3
45.69,-121.44,3
38.57,-121.41,3
24.87,-80.71,3
42.1,-121.7,3
38.87,-104.8,3
42.07,-122.6,3
41.27,-96.29,3
33.97,-84.02,3
29.52,-95.88,3
38.05,-78.73,3
44.76,-122.67,3
29.6,-95.29,3
32.35,-90.83,3
32.71,-96.93,3
29.78,-95.58,3
41.89,-88.15,3
38.77,-90.21,3
45.06,-93.13,3
37.03,-80.73,3
28.62,-81.44,3
37.93,-79.23,3
38.8,-77.09,3
30.46,-91.18,3
39.91,-86.08,3
40.2,-74.76,3
45.32,-123.02,3
39.36,-76.53,3
30.42,-91.08,3
42.76,-86.12,3
42.39,-83.1,3
39.71,-75.59,3
35.44,-82.53,3
40.93,-74.07,3
42.68,-84.43,3
41.79,-71.44,3
42.54,-71.74,3
39.86,-74.22,3
45.28,-122.94,3
45.41,-94.05,3
38.09,-77.79,3
39.71,-74.28,3
39.81,-110.78,3
38.47,-121.41,3
34.19,-79.85,3
36.91,-76.26,3
42.36,-71.13,3
25.99,-80.35,3
38.86,-76.62,3
43.12,-70.83,3
38.89,-77.07,3
39.45,-74.54,3
28.36,-82.7,3
39.07,-76.63,3
43.18,-71.53,3
43.62,-83.91,3
42.75,-71.22,3
39.02,-76.49,3
38.16,-78.26,3
44.79,-122.61,3
39.26,-103.7,3
32.84,-117.09,3
34.15,-118.7,3
44.22,-121.43,3
41.93,-87.63,3
38.78,-90.34,3
45.32,-122.58,3
33.28,-111.79,3
42.24,-85.69,3
36.65,-76.82,3
40.73,-111.94,3
30.25,-81.51,3
28.7,-81.23,3
33.87,-85.92,3
33.95,-84.14,3
43.81,-116.75,3
47.03,-122.73,3
33.94,-118.01,3
34.11,-78.66,3
34.1,-78.65,3
38.76,-76.81,3
38.24,-122.45,3
42.49,-122.93,3
47.95,-122.1,3
34.32,-118.46,3
33.36,-111.64,3
38.8,-77.2,3
33.53,-117.55,3
38.16,-75.38,3
41.61,-87.69,3
32.79,-96.63,3
29.86,-95.19,3
37.6,-112.47,3
29.6,-95.22,3
44.87,-93.4,3
40.61,-74.12,3
41.71,-71.47,3
40.15,-82.92,3
33.9,-84.38,3
29.72,-95.51,3
38.89,-94.52,3
43.26,-122.43,3
32.51,-93.71,3
41.24,-111.94,3
30.87,-82.01,3
37.53,-77.36,3
28.34,-82.67,3
43.44,-123.4,3
42.45,-88.11,3
41.43,-112.06,3
43.32,-123.05,3
32.71,-117.12,3
45.86,-119.23,3
34.02,-117.5,3
38.86,-77.39,3
35.79,-78.64,3
39.7,-75.58,3
41.88,-83.39,3
47.24,-122.37,3
28.28,-82.68,3
27.79,-82.33,3
40.12,-111.64,3
45.05,-93.19,3
45.61,-122.59,3
38.67,-90.36,3
34.04,-118.37,3
33.89,-118.28,3
34.16,-118.24,3
41.11,-112.05,3
29.86,-95.33,3
32.79,-96.77,3
41.87,-71.06,3
42.78,-83.53,3
38.67,-121.59,3
44.21,-117.15,3
33.5,-111.93,3
43.13,-124.36,3
48.4,-122.33,3
47.65,-117.41,3
45.69,-121.42,3
34.66,-118.15,3
47.65,-122.04,3
33.77,-118.28,3
39.64,-75.78,3
33.92,-118.02,3
33.82,-117.52,3
45.01,-121.5,3
42.27,-83.24,3
34.4,-118.85,3
40.02,-74.73,3
38.55,-111.87,3
29.78,-95.14,3
38.9,-77.05,3
44.29,-118.97,3
42.31,-88.96,3
45.36,-122.36,3
42.01,-88.03,3
46.1,-123.2,3
40.22,-111.1,3
47.68,-122.29,3
44.63,-123.97,3
39.96,-112.04,3
45.56,-122.73,3
45.31,-123.84,3
38.98,-77.43,3
40.82,-73.84,3
44.53,-119.63,3
47.29,-122.26,3
45.77,-119.22,3
39.29,-84.44,3
40.97,-74.08,3
47.58,-122.33,3
40.65,-74.65,3
42.65,-123.38,3
34.22,-119.1,3
42.18,-88.18,3
44.14,-121.33,3
37.12,-113.62,3
34.74,-92.27,3
30.44,-91.03,3
44.76,-93.25,3
37.41,-122.24,3
25.66,-80.33,3
40.49,-112.33,3
29.78,-95.34,3
38.26,-85.73,3
27.95,-82.37,3
39.64,-75.8,3
41.83,-87.92,3
38.95,-77.38,3
33.44,-86.74,3
44.87,-93.35,3
32.33,-86.34,3
45.01,-93.15,3
42.36,-88.03,3
38.51,-106.08,3
34.73,-92.27,3
45.5,-123.67,3
41.83,-88.08,3
37.68,-121.05,3
37.02,-122.03,3
39.3,-94.69,3
39.56,-104.97,3
32.92,-85.11,3
30.05,-95.43,3
38.7,-90.67,3
40.76,-73.11,3
38.87,-75.82,3
34.52,-84.92,3
37.55,-77.29,3
42.38,-123.49,3
25.88,-80.17,3
34.06,-81.05,3
32.82,-79.96,3
38.66,-120.94,3
41.0,-75.26,3
44.06,-122.94,3
40.6,-74.02,3
42.2,-121.8,3
38.12,-122.29,3
41.14,-111.87,3
38.53,-90.4,3
45.0,-93.35,3
33.89,-118.29,3
38.66,-121.26,3
37.9,-122.5,3
37.82,-122.25,3
42.97,-88.04,3
37.48,-122.19,3
42.01,-87.8,3
33.0,-96.71,3
43.11,-123.52,3
36.08,-86.76,3
29.99,-90.12,3
44.14,-122.37,3
41.71,-72.57,3
40.7,-73.38,3
43.88,-117.0,3
33.46,-112.28,3
42.3,-83.79,3
43.61,-83.95,3
41.17,-73.16,3
34.02,-117.53,3
27.58,-82.43,3
28.32,-81.56,3
37.72,-121.53,3
28.07,-82.5,3
28.16,-81.8,3
34.1,-80.83,3
29.13,-81.13,3
34.45,-83.13,3
28.48,-81.4,3
38.71,-121.36,3
34.69,-82.22,3
37.56,-79.66,3
38.67,-121.62,3
33.63,-80.87,3
31.11,-81.59,3
35.98,-83.94,3
44.36,-121.18,3
28.06,-82.57,3
35.12,-85.24,3
35.8,-78.56,3
42.45,-71.26,3
30.3,-91.91,3
33.78,-117.83,3
42.05,-87.84,3
47.63,-122.15,3
34.55,-117.29,3
43.58,-116.25,3
40.67,-73.84,3
41.32,-112.03,3
41.47,-112.03,3
39.74,-105.46,3
36.25,-86.75,3
32.57,-96.67,3
45.62,-118.8,3
29.83,-95.18,3
42.15,-88.01,3
39.02,-94.2,3
43.15,-124.28,3
44.94,-93.07,3
38.34,-88.95,3
38.63,-90.19,3
39.87,-75.05,3
43.6,-116.28,3
45.59,-118.6,3
45.19,-122.85,3
39.98,-112.07,3
46.06,-123.92,3
42.4,-121.36,3
44.13,-124.12,3
40.65,-111.46,3
41.32,-73.66,3
33.26,-117.24,3
38.67,-121.64,3
35.51,-80.87,3
42.22,-121.75,3
40.3,-109.85,3
48.73,-122.47,3
45.55,-118.46,3
44.97,-123.3,3
44.28,-120.9,3
43.68,-124.15,3
27.43,-82.58,3
38.05,-122.13,3
33.39,-117.18,3
36.88,-76.58,3
36.95,-76.4,3
33.94,-117.08,3
44.56,-123.12,3
32.78,-111.62,3
40.35,-85.56,3
41.84,-87.66,3
32.8,-79.9,3
32.46,-96.85,3
41.92,-87.63,3
37.65,-76.39,3
29.58,-98.64,3
44.03,-123.59,3
38.99,-104.53,3
36.2,-86.69,3
44.96,-93.34,3
35.85,-82.05,3
32.77,-96.86,3
34.4,-118.46,3
36.52,-87.22,3
45.31,-121.8,3
44.8,-122.74,3
42.36,-87.94,3
45.5,-122.54,3
37.05,-122.07,3
38.59,-104.91,3
39.34,-104.88,3
35.08,-89.91,3
31.32,-89.41,3
41.18,-79.4,3
39.34,-104.87,3
41.16,-79.4,3
34.04,-118.19,3
32.39,-86.21,3
36.8,-121.66,3
45.04,-93.01,3
35.26,-80.87,3
35.02,-85.18,3
43.66,-70.27,3
42.58,-123.37,3
45.93,-123.91,3
40.63,-111.45,3
24.68,-81.23,3
43.38,-121.73,3
39.13,-122.87,3
47.23,-122.49,3
33.08,-80.2,3
39.27,-76.61,3
39.98,-75.59,3
40.9,-73.8,3
39.39,-76.44,3
34.1,-118.33,3
38.47,-121.5,3
40.58,-73.97,3
35.91,-86.86,3
40.96,-77.78,3
36.74,-118.96,3
40.74,-73.29,3
41.89,-88.1,3
40.56,-74.55,3
37.59,-120.96,3
38.84,-77.01,3
38.62,-90.12,3
37.68,-77.67,3
37.87,-121.25,3
43.49,-73.76,3
33.37,-111.89,3
48.01,-122.11,3
45.58,-122.14,3
43.09,-83.76,3
38.22,-121.43,3
38.66,-121.33,3
36.97,-121.87,3
34.05,-84.3,3
32.87,-117.19,3
43.32,-123.02,3
40.78,-73.48,3
38.67,-121.38,3
41.03,-76.42,3
42.45,-83.22,3
39.16,-77.64,3
45.51,-122.76,3
45.61,-122.55,3
47.18,-122.28,3
39.42,-76.66,3
39.82,-74.99,3
43.41,-73.72,3
42.74,-84.67,3
40.72,-73.46,3
38.9,-111.66,3
43.97,-122.94,3
38.69,-112.15,3
35.22,-112.38,3
33.17,-86.78,3
33.18,-117.34,3
35.15,-119.0,3
35.72,-119.24,3
33.19,-117.24,3
39.05,-94.44,3
33.73,-117.98,3
34.18,-118.39,3
34.22,-118.36,3
37.54,-121.92,3
37.5,-122.33,3
33.8,-117.5,3
34.55,-92.77,3
30.42,-91.14,3
38.15,-122.11,3
45.29,-118.03,3
32.63,-117.09,3
40.04,-111.54,3
27.28,-82.53,3
44.94,-93.4,3
39.91,-75.01,3
39.5,-76.83,3
41.49,-73.8,3
32.62,-96.82,3
43.59,-83.95,3
41.1,-73.99,3
43.07,-77.63,3
34.04,-118.05,3
45.15,-122.61,3
38.87,-104.83,3
32.64,-96.7,3
33.53,-101.84,3
29.62,-95.21,3
32.57,-97.32,3
34.86,-118.17,3
39.64,-76.67,3
32.37,-86.31,3
42.74,-84.61,3
36.0,-86.79,3
33.99,-117.87,3
39.91,-104.82,3
37.95,-121.24,3
42.84,-71.31,3
40.76,-73.72,3
38.66,-120.99,3
44.79,-117.81,3
42.47,-122.7,3
42.71,-84.55,3
43.06,-123.65,3
47.77,-117.38,3
27.45,-80.4,3
41.48,-81.67,3
41.62,-87.69,3
30.19,-81.56,3
44.73,-122.14,3
42.21,-124.37,3
34.66,-81.93,3
35.9,-87.64,3
42.33,-83.07,3
45.82,-119.53,3
42.7,-73.85,3
42.06,-123.71,3
45.36,-123.17,3
27.94,-82.49,3
38.66,-121.23,3
30.51,-87.16,3
40.65,-112.03,3
40.32,-111.65,3
37.73,-122.43,3
36.01,-96.01,3
36.14,-86.66,3
38.63,-121.22,3
45.81,-118.39,3
29.53,-98.56,3
38.61,-121.26,3
28.03,-82.14,3
40.7,-74.24,3
40.36,-74.47,3
35.19,-80.97,3
31.56,-97.12,3
42.73,-87.95,3
38.62,-121.37,3
33.79,-79.0,3
43.66,-123.43,3
32.67,-96.6,3
39.46,-76.66,3
42.5,-83.3,3
39.16,-84.44,3
42.48,-83.44,3
37.24,-121.76,3
34.12,-117.76,3
43.15,-124.18,3
33.68,-117.17,3
33.09,-97.03,3
38.92,-104.72,3
42.74,-83.76,3
33.54,-112.19,3
44.01,-116.94,3
39.04,-88.75,3
34.28,-118.54,3
41.54,-73.0,3
39.1,-75.55,3
44.91,-93.27,3
38.79,-121.29,3
34.14,-117.38,3
33.05,-117.07,3
33.95,-118.3,3
38.55,-121.44,3
43.46,-121.7,3
35.77,-78.0,3
43.17,-124.23,3
40.81,-73.5,3
40.97,-73.87,3
27.96,-82.75,3
32.88,-80.72,3
35.3,-80.73,3
37.28,-79.17,3
36.1,-80.2,3
39.87,-74.17,3
32.27,-86.35,3
39.89,-74.16,3
47.97,-122.1,3
44.4,-122.72,3
37.53,-79.87,3
42.74,-121.84,3
45.16,-122.54,3
40.69,-73.97,3
45.38,-122.6,3
33.66,-117.3,3
39.89,-75.23,3
40.64,-74.99,3
40.94,-82.67,3
32.89,-79.96,3
32.42,-82.39,3
41.6,-93.63,3
42.3,-88.0,3
41.87,-87.62,3
30.42,-91.1,3
39.84,-85.56,3
38.62,-76.9,3
42.05,-117.72,3
34.06,-117.2,3
41.62,-83.54,3
42.82,-85.67,3
34.09,-84.53,3
27.45,-82.51,3
33.78,-83.71,3
41.67,-72.83,3
39.99,-74.21,3
32.77,-97.06,3
28.22,-81.32,3
27.15,-82.46,3
35.05,-80.77,3
32.79,-96.92,3
42.88,-123.24,3
43.5,-124.22,3
35.23,-80.87,3
40.81,-111.41,3
35.19,-80.84,3
45.72,-120.24,3
35.34,-82.44,3
34.11,-117.93,3
37.65,-77.45,3
28.43,-81.42,3
29.87,-95.54,3
29.59,-98.6,3
41.7,-87.65,3
43.27,-122.45,3
43.05,-123.33,3
27.49,-82.56,3
45.2,-122.83,3
35.41,-119.06,3
47.67,-122.3,3
33.88,-118.14,3
26.33,-80.12,3
35.39,-97.5,3
38.34,-122.71,3
41.46,-81.49,3
36.07,-79.32,3
45.6,-122.52,3
37.64,-121.27,3
37.14,-121.99,3
40.29,-105.37,3
41.37,-71.96,3
36.33,-89.17,3
38.59,-121.45,3
40.69,-74.29,3
28.49,-81.29,3
27.29,-82.45,3
32.74,-96.73,3
34.45,-118.61,3
39.14,-77.67,3
36.62,-121.85,3
40.44,-104.99,3
28.37,-81.4,3
33.55,-112.29,3
34.11,-118.18,3
35.22,-80.65,3
37.53,-77.43,3
44.48,-69.71,3
32.91,-96.93,3
37.87,-122.19,3
39.24,-76.58,3
39.68,-75.59,3
34.52,-117.99,3
38.93,-104.79,3
38.81,-104.8,3
37.94,-122.33,3
30.73,-86.56,3
38.6,-122.59,3
30.45,-97.83,3
26.12,-80.32,3
39.29,-84.38,3
29.74,-94.99,3
33.5,-82.31,3
40.9,-74.26,3
33.44,-112.56,3
39.19,-78.13,3
36.89,-113.94,3
41.75,-72.74,3
39.08,-76.9,3
38.21,-122.26,3
35.18,-120.7,3
41.69,-91.55,3
42.02,-87.96,3
42.71,-71.45,3
38.01,-84.52,3
39.68,-75.67,3
41.54,-83.62,3
36.52,-119.63,3
40.68,-111.95,3
33.17,-117.22,3
33.74,-117.8,3
34.23,-118.25,3
36.08,-120.1,3
41.23,-73.03,3
38.06,-122.13,3
30.57,-87.41,3
37.24,-121.77,3
38.9,-104.84,3
40.48,-104.51,3
29.64,-95.57,3
40.48,-104.5,3
32.64,-96.81,3
39.34,-77.51,3
39.06,-76.92,3
39.53,-119.77,3
42.94,-71.47,3
34.78,-118.17,3
41.98,-72.43,3
38.99,-77.1,3
26.12,-80.34,3
41.54,-87.95,3
30.2,-81.51,3
43.06,-83.68,3
42.39,-87.95,3
41.98,-72.42,3
45.04,-93.08,3
28.14,-81.89,3
45.04,-93.07,3
43.0,-83.7,3
33.39,-111.8,3
33.34,-111.97,3
43.54,-123.29,3
33.01,-117.26,3
42.07,-123.7,3
33.72,-117.98,3
38.68,-77.36,3
41.78,-88.05,3
34.24,-119.18,3
36.67,-121.63,3
34.19,-83.59,3
29.77,-95.18,3
47.5,-122.29,3
36.05,-95.87,3
41.28,-112.03,3
35.85,-78.52,3
32.68,-96.6,3
47.86,-122.11,3
33.96,-81.24,3
32.84,-97.16,3
36.05,-86.66,3
41.75,-71.12,3
35.87,-78.62,3
32.93,-97.32,3
44.89,-93.33,3
36.12,-86.81,3
32.75,-96.62,3
33.05,-96.7,3
29.41,-82.25,3
39.59,-77.64,3
42.25,-73.88,3
45.01,-93.17,3
42.35,-87.86,3
26.16,-80.12,3
38.96,-94.73,3
39.0,-94.36,3
32.81,-96.64,3
38.59,-121.28,3
47.94,-122.2,3
41.04,-73.56,3
41.8,-87.91,3
42.04,-88.29,3
39.27,-76.5,3
41.39,-73.48,3
38.63,-90.26,3
41.76,-87.95,3
39.92,-105.1,3
38.68,-90.36,3
39.32,-78.07,3
39.9,-83.03,3
33.11,-97.03,3
42.15,-84.04,3
42.36,-87.86,3
41.3,-72.7,3
39.58,-105.14,3
34.27,-118.6,3
33.41,-86.8,3
30.67,-88.13,3
38.34,-122.26,3
32.69,-96.64,3
39.16,-84.55,3
32.67,-96.93,3
42.03,-87.77,3
42.34,-87.95,3
33.87,-84.19,3
25.73,-80.29,3
45.07,-93.45,3
41.96,-88.15,3
32.24,-110.99,3
38.22,-85.65,3
43.04,-89.41,3
28.04,-80.66,3
42.93,-70.86,3
42.95,-71.4,3
40.74,-73.95,3
47.57,-122.35,3
38.73,-77.2,3
39.59,-76.07,3
29.71,-95.3,3
32.83,-97.31,3
41.42,-73.36,3
42.0,-87.89,3
38.46,-75.23,3
41.88,-87.91,3
26.55,-81.87,3
40.71,-73.94,3
38.78,-79.41,3
33.66,-111.92,3
34.2,-118.85,3
41.16,-112.03,3
38.95,-94.85,3
45.25,-93.69,3
38.58,-90.37,3
47.98,-122.1,3
41.87,-88.03,3
45.0,-93.24,3
43.04,-87.94,3
45.54,-122.43,3
42.37,-87.94,3
42.24,-83.76,3
43.15,-88.05,3
41.53,-87.74,3
36.85,-76.33,3
38.64,-121.4,3
41.9,-87.67,3
28.08,-82.74,3
33.41,-111.99,3
37.65,-121.02,3
28.05,-82.01,3
33.36,-117.54,3
37.35,-122.1,3
36.42,-81.25,3
43.01,-85.68,3
35.42,-80.68,3
47.01,-122.91,3
40.43,-85.55,3
30.5,-87.23,3
29.69,-95.56,3
37.36,-120.64,3
36.25,-119.36,3
41.7,-73.95,3
33.5,-84.64,3
39.53,-119.79,3
35.31,-80.84,3
35.41,-80.84,3
34.14,-118.73,3
28.45,-81.23,3
37.11,-76.48,3
35.88,-84.51,3
35.81,-77.99,3
42.95,-76.14,3
39.75,-75.55,3
35.31,-80.86,3
34.15,-118.81,3
28.53,-81.47,3
38.2,-79.01,3
35.65,-78.4,3
41.93,-87.96,3
40.31,-87.29,3
39.49,-76.67,3
41.05,-75.96,3
47.05,-122.82,3
33.95,-81.0,3
48.43,-122.61,3
32.61,-96.82,3
33.66,-84.42,3
34.9,-82.16,3
39.39,-77.32,3
33.48,-112.42,3
38.98,-76.56,3
34.23,-118.28,3
39.24,-76.61,3
39.63,-106.07,3
37.31,-77.34,3
40.52,-112.01,3
40.83,-111.94,3
39.92,-86.22,3
37.71,-77.15,3
35.06,-80.81,3
41.78,-85.9,3
43.01,-71.4,3
27.59,-82.53,3
40.91,-73.85,3
39.14,-77.21,3
41.93,-86.57,3
43.08,-70.79,3
38.8,-104.73,3
39.04,-94.5,3
41.56,-71.49,3
36.09,-95.94,3
41.6,-93.78,3
42.46,-87.88,3
48.42,-122.33,3
42.1,-88.34,3
41.4,-117.78,3
29.79,-82.52,3
26.11,-80.28,3
37.76,-121.53,3
39.21,-76.64,3
41.42,-81.59,3
38.13,-121.26,3
38.05,-121.37,3
39.47,-74.53,3
29.15,-82.18,3
41.72,-71.47,3
35.04,-85.16,3
36.18,-86.34,3
32.78,-97.32,3
35.19,-80.76,3
33.16,-117.34,3
40.08,-83.14,3
39.08,-94.6,3
36.43,-78.3,3
42.06,-86.45,3
47.64,-122.14,3
37.04,-76.39,3
44.83,-93.29,3
43.63,-72.21,3
42.47,-85.65,3
40.4,-80.0,3
33.96,-84.1,3
43.01,-71.0,3
40.22,-76.79,3
32.9,-97.32,3
42.85,-96.17,3
38.02,-78.54,3
39.73,-105.21,3
35.87,-84.25,3
35.76,-78.62,3
36.16,-86.63,3
33.95,-118.03,3
41.04,-111.96,3
37.38,-121.93,3
41.71,-87.62,3
35.37,-117.62,3
41.58,-87.68,3
33.99,-118.37,3
45.55,-122.58,3
37.87,-84.33,3
39.04,-94.66,3
41.34,-73.82,3
40.36,-111.79,3
32.65,-97.13,3
29.72,-95.15,3
45.47,-122.58,3
29.71,-95.64,3
28.02,-82.62,3
42.01,-86.53,3
41.6,-90.53,3
33.82,-84.35,3
32.81,-96.66,3
28.29,-81.59,3
33.69,-85.19,3
42.48,-83.2,3
44.86,-93.28,3
37.7,-121.73,3
26.01,-80.31,3
40.77,-74.04,3
40.37,-109.35,3
44.03,-123.85,3
37.7,-121.79,3
42.3,-83.74,3
38.95,-76.64,3
29.4,-98.53,3
33.43,-84.19,3
33.1,-96.68,3
25.9,-80.34,3
35.29,-111.76,3
29.68,-95.16,3
42.71,-83.3,3
29.36,-98.43,3
39.39,-119.76,3
38.48,-121.51,3
47.59,-122.24,3
40.91,-74.13,3
40.92,-74.13,3
43.84,-121.42,3
40.11,-82.99,3
39.53,-119.72,3
32.84,-97.27,3
32.52,-96.82,3
27.85,-82.35,3
42.55,-79.11,3
33.56,-80.83,3
38.64,-121.15,3
41.4,-122.38,3
40.23,-74.8,3
33.56,-80.82,3
38.77,-90.26,3
42.26,-88.18,3
38.96,-78.19,3
34.11,-80.82,3
42.29,-87.91,3
41.16,-81.47,3
25.55,-80.4,3
42.34,-87.98,3
38.7,-90.34,3
34.13,-117.63,3
39.03,-77.13,3
26.61,-81.8,3
37.25,-121.78,3
43.44,-121.32,3
28.65,-81.81,3
42.01,-87.91,3
34.38,-77.69,3
40.65,-75.41,3
27.76,-82.67,3
43.61,-84.29,3
43.35,-83.86,3
34.19,-118.33,3
44.91,-93.28,3
29.27,-82.2,3
40.84,-84.82,3
33.85,-118.29,3
41.83,-88.01,3
40.84,-84.81,3
38.35,-81.74,3
44.87,-93.0,3
39.58,-75.07,3
41.89,-88.04,3
34.12,-83.76,3
40.37,-86.78,3
44.78,-91.53,3
41.67,-83.69,3
38.8,-77.12,3
44.95,-93.0,3
37.75,-121.47,3
43.6,-83.92,3
38.86,-104.76,3
38.48,-105.26,3
36.73,-121.66,3
42.28,-83.2,3
39.0,-84.65,3
40.64,-74.66,3
40.71,-74.34,3
41.52,-73.98,3
43.06,-76.15,3
26.11,-80.35,3
32.65,-117.1,3
43.15,-71.5,3
38.63,-90.34,3
33.97,-117.37,3
34.12,-83.77,3
41.54,-73.78,3
34.39,-83.23,3
41.1,-74.02,3
43.1,-70.75,3
42.49,-83.25,3
44.22,-69.82,3
43.15,-76.12,3
25.94,-80.21,3
39.48,-77.4,3
43.02,-71.49,3
42.49,-82.97,3
33.99,-83.94,3
27.41,-80.39,3
37.73,-77.45,3
32.89,-96.96,3
45.8,-119.43,3
47.65,-117.43,3
33.29,-110.44,3
39.77,-105.62,3
35.16,-80.97,3
32.01,-81.28,3
42.97,-85.59,3
42.9,-83.65,3
33.5,-82.8,3
43.1,-70.76,3
43.02,-83.65,3
42.32,-83.17,3
35.92,-84.08,3
40.79,-81.39,3
42.94,-85.57,3
44.82,-93.29,3
38.73,-90.35,3
26.65,-82.04,3
44.83,-123.02,3
38.99,-77.08,3
40.92,-73.78,3
42.1,-87.87,3
41.3,-73.68,3
39.91,-89.6,3
35.88,-84.24,3
41.6,-72.67,3
47.49,-122.27,3
36.87,-76.43,3
32.27,-110.88,3
33.43,-112.07,3
33.43,-112.6,3
39.14,-94.67,3
41.75,-87.86,3
32.23,-110.98,3
41.32,-72.25,3
37.63,-79.44,3
38.85,-94.82,3
40.47,-74.43,3
40.19,-74.72,3
40.65,-74.29,3
40.61,-111.99,3
38.96,-104.8,3
41.83,-87.71,3
40.78,-73.53,3
39.07,-94.61,3
36.64,-114.6,3
39.95,-74.99,3
34.32,-118.48,3
39.12,-94.68,3
40.1,-77.81,3
36.69,-121.66,3
41.41,-81.51,3
34.12,-117.79,3
34.1,-118.2,3
37.25,-121.79,3
39.93,-75.2,3
38.63,-76.92,3
40.09,-82.8,3
34.02,-118.25,3
33.7,-84.1,3
39.06,-84.53,3
44.07,-123.46,3
47.35,-122.29,3
34.3,-83.41,3
45.3,-121.74,3
38.95,-76.72,3
40.85,-74.7,3
45.72,-122.87,3
28.0,-82.3,3
40.54,-74.5,3
35.02,-81.9,3
29.79,-95.1,3
40.37,-111.81,3
40.84,-74.02,3
42.63,-71.18,3
43.0,-78.94,3
41.82,-71.51,3
42.41,-83.16,3
47.67,-122.69,3
43.45,-83.89,3
42.89,-70.88,3
44.84,-121.4,3
41.51,-87.58,3
47.96,-122.2,3
48.2,-122.21,3
33.68,-84.4,3
42.27,-85.24,3
42.49,-82.98,3
44.33,-69.81,3
43.77,-70.31,3
42.26,-83.44,3
47.31,-122.3,3
33.94,-113.14,3
43.01,-83.66,3
33.41,-112.06,3
38.83,-91.04,3
41.75,-71.48,3
28.6,-81.29,3
26.15,-80.47,3
35.13,-80.94,3
34.14,-117.25,3
32.63,-97.32,3
32.7,-117.15,3
43.52,-71.61,3
39.11,-94.8,3
33.76,-83.7,3
34.09,-81.16,3
35.91,-84.14,3
33.49,-117.67,3
38.74,-77.09,3
42.27,-84.4,3
33.13,-117.09,3
41.09,-73.86,3
29.87,-95.65,3
32.76,-97.18,3
41.56,-72.65,3
35.86,-78.81,3
45.39,-122.44,3
40.5,-111.96,3
26.97,-82.02,3
38.76,-90.42,3
39.21,-76.73,3
39.32,-76.53,3
38.68,-90.23,3
41.06,-83.67,3
27.98,-82.37,3
41.08,-74.15,3
27.45,-82.55,3
32.44,-83.76,3
39.91,-74.94,3
39.13,-76.86,3
33.55,-86.83,3
39.08,-77.08,3
32.86,-117.12,3
34.47,-118.47,3
39.16,-76.71,3
38.89,-77.11,3
37.63,-122.1,3
40.37,-79.46,3
41.22,-111.95,3
39.99,-105.24,3
40.36,-111.78,3
39.94,-82.85,3
25.53,-80.42,3
39.96,-105.17,3
25.76,-80.36,3
25.76,-80.35,3
38.99,-76.52,3
32.72,-96.62,3
34.07,-118.71,3
35.54,-97.46,3
34.13,-118.09,3
36.7,-121.8,3
45.0,-93.09,3
40.84,-73.84,3
38.09,-77.52,3
43.05,-89.28,3
38.8,-77.01,3
36.92,-120.02,3
42.71,-74.31,3
34.26,-117.29,3
44.97,-93.32,3
42.97,-70.86,3
41.89,-87.75,3
32.8,-97.06,3
43.7,-123.26,3
28.31,-82.7,3
33.91,-117.44,3
29.94,-95.36,3
40.88,-111.94,3
39.11,-94.76,3
38.91,-94.39,3
43.07,-77.86,3
43.08,-77.83,3
40.28,-74.7,3
41.35,-83.46,3
41.36,-83.47,3
37.01,-121.65,3
41.36,-74.12,3
40.71,-73.86,3
33.8,-118.08,3
41.1,-73.96,3
41.63,-71.49,3
35.11,-80.93,3
36.87,-121.77,3
43.04,-70.82,3
33.81,-117.23,3
39.85,-75.1,3
36.75,-119.71,3
